,displaymin,event_id,field_pass,id,min,outcome,period,player_id,player_name,qualifiers,sec,side,team,team_name,to,to_name,to_x,to_y,to_z,type,x,y
3004,100,1082,f,979577992,104,1,3,38392,Mats Hummels,{},47,H,357,Germany,,,,,,5,33.7,-1.7
3005,100,1083,f,714871306,104,1,3,38392,Mats Hummels,{},53,H,357,Germany,37605,Mesut Özil,31.8,46.0,,1,31.8,0.0
3006,100,,f,,104,1,3,37605,Mesut Özil,{},54,H,357,Germany,,,,,,100,31.8,46.0
3007,100,,f,,104,1,3,37605,Mesut Özil,{},54,H,357,Germany,,,31.4,46.3,,101,31.8,46.0
3008,100,1084,t,635319217,104,1,3,37605,Mesut Özil,{},55,H,357,Germany,41316,Benedikt Höwedes,46.6,78.2,,1,31.4,46.3
3009,100,,t,,104,1,3,41316,Benedikt Höwedes,{},59,H,357,Germany,,,,,,100,46.6,78.2
3010,101,1085,t,700741348,105,1,3,41316,Benedikt Höwedes,{},0,H,357,Germany,66842,André Schürrle,62.7,96.5,,1,46.6,78.2
3011,101,,t,,105,1,3,66842,André Schürrle,{},2,H,357,Germany,,,68.0,93.9,,101,62.7,96.5
3012,101,,t,,105,1,3,66842,André Schürrle,{},2,H,357,Germany,,,,,,100,62.7,96.5
3013,101,1086,t,215906945,105,1,3,66842,André Schürrle,{},3,H,357,Germany,44989,Toni Kroos,60.6,75.6,,1,68.0,93.9
3014,101,,t,,105,1,3,44989,Toni Kroos,{},6,H,357,Germany,,,,,,100,60.6,75.6
3015,101,,t,,105,1,3,44989,Toni Kroos,{},6,H,357,Germany,,,60.2,70.2,,101,60.6,75.6
3016,101,1087,t,2138302335,105,1,3,44989,Toni Kroos,{},7,H,357,Germany,38392,Mats Hummels,46.4,40.7,,1,60.2,70.2
3017,101,,t,,105,1,3,38392,Mats Hummels,{},8,H,357,Germany,,,,,,100,46.4,40.7
3018,101,1088,t,1160685732,105,1,3,38392,Mats Hummels,{},9,H,357,Germany,15207,Philipp Lahm,61.9,5.2,,1,46.4,40.7
3019,101,,t,,105,1,3,15207,Philipp Lahm,{},13,H,357,Germany,,,,,,100,61.9,5.2
3020,101,,t,,105,1,3,15207,Philipp Lahm,{},13,H,357,Germany,,,60.7,10.7,,101,61.9,5.2
3021,101,1089,t,441338297,105,1,3,15207,Philipp Lahm,{},14,H,357,Germany,,,69.1,40.9,,1,60.7,10.7
3022,101,816,f,2095562721,105,1,3,20153,Rodrigo Palacio,{},16,A,632,Argentina,,,,,,49,34.7,40.9
3023,101,817,t,970353268,105,1,3,20153,Rodrigo Palacio,{},16,A,632,Argentina,,,40.5,57.3,,1,34.7,40.9
3024,101,1090,f,317501526,105,0,3,37605,Mesut Özil,{},17,H,357,Germany,,,,,,61,69.1,40.9
3025,101,818,f,822557048,105,0,3,19054,Lionel Messi,{},18,A,632,Argentina,,,,,,3,42.6,61.4
3026,101,1091,f,158343731,105,1,3,40691,Jerome Boateng,{},18,H,357,Germany,15208,Bastian Schweinsteiger,,,,7,57.4,38.6
3027,101,1092,f,1440743816,105,1,3,15208,Bastian Schweinsteiger,{},21,H,357,Germany,,,,,,49,57.9,70.6
3028,101,1093,t,838729581,105,1,3,15208,Bastian Schweinsteiger,{},24,H,357,Germany,44989,Toni Kroos,69.1,44.3,,1,64.3,70.2
3029,101,,t,,105,1,3,44989,Toni Kroos,{},26,H,357,Germany,,,,,,100,69.1,44.3
3030,101,,t,,105,1,3,44989,Toni Kroos,{},26,H,357,Germany,,,67.3,38.0,,101,69.1,44.3
3031,101,1094,t,549783222,105,1,3,44989,Toni Kroos,{},27,H,357,Germany,69600,Mario Götze,78.1,5.2,,1,67.3,38.0
3032,101,,t,,105,1,3,69600,Mario Götze,{},32,H,357,Germany,,,,,,100,78.1,5.2
3033,101,,t,,105,1,3,69600,Mario Götze,{},32,H,357,Germany,,,87.1,16.1,,101,78.1,5.2
3034,101,1095,f,1391327045,105,1,3,69600,Mario Götze,{},33,H,357,Germany,66842,André Schürrle,72.0,95.6,,1,87.1,16.1
3035,101,,f,,105,1,3,66842,André Schürrle,{},37,H,357,Germany,,,72.3,95.7,,101,72.0,95.6
3036,101,,f,,105,1,3,66842,André Schürrle,{},37,H,357,Germany,,,,,,100,72.0,95.6
3037,101,1096,t,1056001112,105,1,3,66842,André Schürrle,{},38,H,357,Germany,15208,Bastian Schweinsteiger,68.1,77.6,,1,72.3,95.7
3038,101,,t,,105,1,3,15208,Bastian Schweinsteiger,{},40,H,357,Germany,,,,,,100,68.1,77.6
3039,101,1097,t,2103316441,105,1,3,15208,Bastian Schweinsteiger,{},41,H,357,Germany,66842,André Schürrle,80.9,94.4,,1,68.1,77.6
3040,101,,t,,105,1,3,66842,André Schürrle,{},43,H,357,Germany,,,,,,100,80.9,94.4
3041,101,1098,t,1278028880,105,1,3,66842,André Schürrle,{},44,H,357,Germany,37605,Mesut Özil,67.2,84.5,,1,80.9,94.4
3042,101,1099,t,2008868600,105,0,3,37605,Mesut Özil,{},49,H,357,Germany,,,67.8,62.9,,1,68.7,75.6
3043,101,819,f,720142268,105,1,3,32644,Javier Mascherano,{},50,A,632,Argentina,,,,,,8,31.7,36.3
3044,101,820,f,644648754,105,1,3,32644,Javier Mascherano,{},50,A,632,Argentina,,,,,,49,31.7,36.3
3045,101,822,f,1160824422,105,1,3,32644,Javier Mascherano,{},52,A,632,Argentina,,,,,,50,34.0,32.4
3046,101,1100,f,1568354116,105,1,3,15208,Bastian Schweinsteiger,{},52,H,357,Germany,,,,,,7,66.0,67.6
3047,102,823,f,1344073048,106,1,3,32644,Javier Mascherano,{},2,A,632,Argentina,,,,,,5,48.5,-1.6
3048,102,1103,f,932456334,106,0,3,38392,Mats Hummels,{},2,H,357,Germany,41316,Benedikt Höwedes,,,,5,51.5,101.6
3049,102,1101,t,2013942145,106,1,3,41316,Benedikt Höwedes,{},3,H,357,Germany,38392,Mats Hummels,42.1,73.6,,1,54.1,91.1
3050,102,1102,f,1011914091,106,1,3,38392,Mats Hummels,{},4,H,357,Germany,,,,,,61,42.1,73.6
3051,102,824,f,883175834,106,1,3,19054,Lionel Messi,{},47,A,632,Argentina,19975,Fernando Gago,42.0,11.9,,1,47.3,0.0
3052,102,825,f,846090080,106,1,3,19975,Fernando Gago,{},48,A,632,Argentina,,,,,,61,42.0,11.9
3053,102,826,f,709374334,106,0,3,19975,Fernando Gago,{},50,A,632,Argentina,,,,,,5,67.8,-0.9
3054,102,1104,f,132479815,106,1,3,38392,Mats Hummels,{},50,H,357,Germany,41316,Benedikt Höwedes,,,,5,32.2,100.9
3055,102,1105,f,1345549507,106,1,3,41316,Benedikt Höwedes,{},59,H,357,Germany,38392,Mats Hummels,32.5,76.3,,1,37.3,100.0
3056,102,,f,,106,1,3,38392,Mats Hummels,{},59,H,357,Germany,,,,,,100,32.5,76.3
3057,103,1106,t,1560969057,107,1,3,38392,Mats Hummels,{},0,H,357,Germany,40691,Jerome Boateng,38.1,3.8,,1,32.5,76.3
3058,103,1107,t,1272056938,107,0,3,40691,Jerome Boateng,{},11,H,357,Germany,,,81.0,30.9,,1,58.7,6.1
3059,103,827,f,502675794,107,1,3,28525,Ezequiel Garay,{},12,A,632,Argentina,37572,Sergio Agüero,,,,12,24.0,69.7
3060,103,828,f,1674371977,107,1,3,37572,Sergio Agüero,{},15,A,632,Argentina,,,,,,44,39.5,94.4
3061,103,829,t,961005998,107,1,3,37572,Sergio Agüero,{},15,A,632,Argentina,,,42.3,73.9,,1,35.9,94.4
3062,103,1108,f,743356107,107,0,3,40691,Jerome Boateng,{},15,H,357,Germany,,,,,,44,60.5,5.6
3063,103,830,f,242708788,107,1,3,32644,Javier Mascherano,{},17,A,632,Argentina,,,,,,43,0.0,0.0
3064,103,832,f,1013925622,107,1,3,32644,Javier Mascherano,{},18,A,632,Argentina,,,,,,4,42.8,71.2
3065,103,1109,f,41202883,107,0,3,44989,Toni Kroos,{},18,H,357,Germany,,,,,,4,57.2,28.8
3066,103,833,f,1629799725,107,1,3,32644,Javier Mascherano,{},42,A,632,Argentina,39462,Lucas Biglia,68.9,90.0,,1,47.3,67.2
3067,103,,f,,107,1,3,39462,Lucas Biglia,{},44,A,632,Argentina,,,,,,100,68.9,90.0
3068,103,,f,,107,1,3,39462,Lucas Biglia,{},44,A,632,Argentina,,,70.0,92.3,,101,68.9,90.0
3069,103,834,t,1117188740,107,1,3,39462,Lucas Biglia,{},45,A,632,Argentina,37572,Sergio Agüero,73.3,79.4,,1,70.0,92.3
3070,103,835,t,675992602,107,0,3,37572,Sergio Agüero,{},49,A,632,Argentina,,,76.0,63.3,,1,74.4,65.2
3071,103,1110,f,123369699,107,1,3,15208,Bastian Schweinsteiger,{},51,H,357,Germany,,,,,,74,26.6,38.6
3072,103,1111,f,602709278,107,1,3,15208,Bastian Schweinsteiger,{},52,H,357,Germany,,,,,,49,29.7,27.1
3073,103,1112,t,95702678,107,1,3,15208,Bastian Schweinsteiger,{},53,H,357,Germany,20388,Manuel Neuer,9.1,54.5,,1,29.7,32.4
3074,103,,t,,107,1,3,20388,Manuel Neuer,{},57,H,357,Germany,,,,,,100,9.1,54.5
3075,103,,t,,107,1,3,20388,Manuel Neuer,{},57,H,357,Germany,,,12.4,60.8,,101,9.1,54.5
3076,103,1113,t,1105580012,107,1,3,20388,Manuel Neuer,{},58,H,357,Germany,66842,André Schürrle,34.8,93.2,,1,12.4,60.8
3077,103,,t,,107,1,3,66842,André Schürrle,{},59,H,357,Germany,,,34.9,91.5,,101,34.8,93.2
3078,103,,t,,107,1,3,66842,André Schürrle,{},59,H,357,Germany,,,,,,100,34.8,93.2
3079,104,1114,t,1489612349,108,1,3,66842,André Schürrle,{},0,H,357,Germany,44989,Toni Kroos,37.4,70.2,,1,34.9,91.5
3080,104,,t,,108,1,3,44989,Toni Kroos,{},5,H,357,Germany,,,37.8,65.1,,101,37.4,70.2
3081,104,,t,,108,1,3,44989,Toni Kroos,{},5,H,357,Germany,,,,,,100,37.4,70.2
3082,104,1115,t,617016357,108,1,3,44989,Toni Kroos,{},6,H,357,Germany,15207,Philipp Lahm,50.1,12.2,,1,37.8,65.1
3083,104,,t,,108,1,3,15207,Philipp Lahm,{},9,H,357,Germany,,,60.5,5.6,,101,50.1,12.2
3084,104,,t,,108,1,3,15207,Philipp Lahm,{},9,H,357,Germany,,,,,,100,50.1,12.2
3085,104,1116,t,661301129,108,1,3,15207,Philipp Lahm,{},10,H,357,Germany,55634,Thomas Müller,68.2,3.8,,1,60.5,5.6
3086,104,,t,,108,1,3,55634,Thomas Müller,{},11,H,357,Germany,,,68.6,4.6,,101,68.2,3.8
3087,104,,t,,108,1,3,55634,Thomas Müller,{},11,H,357,Germany,,,,,,100,68.2,3.8
3088,104,1117,t,2102309490,108,1,3,55634,Thomas Müller,{},12,H,357,Germany,15207,Philipp Lahm,58.9,12.2,,1,68.6,4.6
3089,104,,t,,108,1,3,15207,Philipp Lahm,{},13,H,357,Germany,,,57.7,12.2,,101,58.9,12.2
3090,104,,t,,108,1,3,15207,Philipp Lahm,{},13,H,357,Germany,,,,,,100,58.9,12.2
3091,104,1118,t,800043801,108,1,3,15207,Philipp Lahm,{},14,H,357,Germany,37605,Mesut Özil,59.6,29.7,,1,57.7,12.2
3092,104,,t,,108,1,3,37605,Mesut Özil,{},16,H,357,Germany,,,59.6,30.0,,101,59.6,29.7
3093,104,,t,,108,1,3,37605,Mesut Özil,{},16,H,357,Germany,,,,,,100,59.6,29.7
3094,104,1119,t,1471739970,108,1,3,37605,Mesut Özil,{},17,H,357,Germany,15208,Bastian Schweinsteiger,37.1,11.9,,1,59.6,30.0
3095,104,,t,,108,1,3,15208,Bastian Schweinsteiger,{},20,H,357,Germany,,,36.8,11.0,,101,37.1,11.9
3096,104,,t,,108,1,3,15208,Bastian Schweinsteiger,{},20,H,357,Germany,,,,,,100,37.1,11.9
3097,104,1120,t,707304615,108,1,3,15208,Bastian Schweinsteiger,{},21,H,357,Germany,20388,Manuel Neuer,30.1,53.4,,1,36.8,11.0
3098,104,,t,,108,1,3,20388,Manuel Neuer,{},21,H,357,Germany,,,,,,100,30.1,53.4
3099,104,1121,t,874129308,108,1,3,20388,Manuel Neuer,{},22,H,357,Germany,41316,Benedikt Höwedes,47.0,85.9,,1,30.1,53.4
3100,104,,t,,108,1,3,41316,Benedikt Höwedes,{},24,H,357,Germany,,,54.2,90.0,,101,47.0,85.9
3101,104,,t,,108,1,3,41316,Benedikt Höwedes,{},24,H,357,Germany,,,,,,100,47.0,85.9
3102,104,1122,t,1902440660,108,1,3,41316,Benedikt Höwedes,{},25,H,357,Germany,66842,André Schürrle,61.1,95.4,,1,54.2,90.0
3103,104,,t,,108,1,3,66842,André Schürrle,{},31,H,357,Germany,,,,,,100,61.1,95.4
3104,104,,t,,108,1,3,66842,André Schürrle,{},31,H,357,Germany,,,63.2,61.7,,101,61.1,95.4
3105,104,1123,t,25680964,108,1,3,66842,André Schürrle,{},32,H,357,Germany,15207,Philipp Lahm,79.2,3.5,,1,63.2,61.7
3106,104,1124,t,383156127,108,0,3,15207,Philipp Lahm,{},40,H,357,Germany,,,81.8,38.8,,1,81.1,25.5
3107,104,836,f,1444970377,108,1,3,32644,Javier Mascherano,{},41,A,632,Argentina,,,,,,12,21.4,61.7
3108,104,1125,t,1141342551,108,0,3,40691,Jerome Boateng,{},43,H,357,Germany,,,62.2,0.0,,1,63.5,28.8
3109,104,837,f,365271379,108,1,3,32644,Javier Mascherano,{},44,A,632,Argentina,,,,,,5,35.7,101.3
3110,104,1126,f,67572415,108,0,3,40691,Jerome Boateng,{},44,H,357,Germany,,,,,,5,64.3,-1.3
3111,105,838,f,1828297841,109,1,3,58893,Marcos Rojo,{},10,A,632,Argentina,37572,Sergio Agüero,56.4,94.8,,1,33.6,100.0
3112,105,839,f,1079476546,109,1,3,37572,Sergio Agüero,{},12,A,632,Argentina,,,,,,61,56.4,94.8
3113,105,840,f,1268290264,109,0,3,37572,Sergio Agüero,{},13,A,632,Argentina,,,,,,5,57.2,101.4
3114,105,1127,f,632500951,109,1,3,40691,Jerome Boateng,{},13,H,357,Germany,15207,Philipp Lahm,,,,5,42.8,-1.4
3115,105,1128,f,1459096183,109,1,3,15207,Philipp Lahm,{},15,H,357,Germany,40691,Jerome Boateng,21.4,6.1,,1,41.4,0.0
3116,105,,f,,109,1,3,40691,Jerome Boateng,{},19,H,357,Germany,,,23.5,6.8,,101,21.4,6.1
3117,105,,f,,109,1,3,40691,Jerome Boateng,{},19,H,357,Germany,,,,,,100,21.4,6.1
3118,105,1129,t,880074357,109,1,3,40691,Jerome Boateng,{},20,H,357,Germany,20388,Manuel Neuer,22.6,35.7,,1,23.5,6.8
3119,105,,t,,109,1,3,20388,Manuel Neuer,{},23,H,357,Germany,,,,,,100,22.6,35.7
3120,105,,t,,109,1,3,20388,Manuel Neuer,{},23,H,357,Germany,,,28.5,42.8,,101,22.6,35.7
3121,105,1130,t,586346558,109,1,3,20388,Manuel Neuer,{},24,H,357,Germany,41316,Benedikt Höwedes,58.1,95.3,,1,28.5,42.8
3122,105,,t,,109,1,3,41316,Benedikt Höwedes,{},27,H,357,Germany,,,,,,100,58.1,95.3
3123,105,,t,,109,1,3,41316,Benedikt Höwedes,{},27,H,357,Germany,,,60.4,94.7,,101,58.1,95.3
3124,105,1131,t,1456017861,109,1,3,41316,Benedikt Höwedes,{},28,H,357,Germany,44989,Toni Kroos,57.7,77.5,,1,60.4,94.7
3125,105,1132,t,1567515281,109,0,3,44989,Toni Kroos,{},35,H,357,Germany,,,64.1,15.6,,1,59.8,72.3
3126,105,841,f,431269085,109,1,3,37572,Sergio Agüero,{},36,A,632,Argentina,,,,,,8,40.0,72.4
3127,105,842,f,281227022,109,1,3,37572,Sergio Agüero,{},36,A,632,Argentina,,,,,,49,39.6,69.6
3128,105,843,t,1242716414,109,1,3,37572,Sergio Agüero,{},36,A,632,Argentina,20153,Rodrigo Palacio,47.1,56.0,,1,39.6,69.6
3129,105,844,f,1552104608,109,1,3,20153,Rodrigo Palacio,{},38,A,632,Argentina,,,,,,3,50.4,56.3
3130,105,1133,f,1507555342,109,0,3,15208,Bastian Schweinsteiger,{},38,H,357,Germany,,,,,,45,49.6,43.7
3131,105,845,f,1856827017,109,0,3,20153,Rodrigo Palacio,{},43,A,632,Argentina,,,,,,61,66.0,70.8
3132,105,846,f,1436294134,109,0,3,20153,Rodrigo Palacio,{},44,A,632,Argentina,,,,,,4,67.1,71.8
3133,105,1134,f,372764394,109,1,3,15207,Philipp Lahm,{},44,H,357,Germany,,,,,,4,32.9,28.2
3134,106,849,t,1914985807,110,1,4,37572,Sergio Agüero,{},0,A,632,Argentina,19054,Lionel Messi,51.4,51.3,,1,50.2,50.4
3135,106,,t,,110,1,4,19054,Lionel Messi,{},0,A,632,Argentina,,,,,,100,51.4,51.3
3136,106,850,t,1670249274,110,1,4,19054,Lionel Messi,{},1,A,632,Argentina,32644,Javier Mascherano,35.9,55.1,,1,51.4,51.3
3137,106,,t,,110,1,4,32644,Javier Mascherano,{},1,A,632,Argentina,,,,,,100,35.9,55.1
3138,106,851,t,1146737232,110,1,4,32644,Javier Mascherano,{},2,A,632,Argentina,39462,Lucas Biglia,42.2,64.5,,1,35.9,55.1
3139,106,,t,,110,1,4,39462,Lucas Biglia,{},2,A,632,Argentina,,,,,,100,42.2,64.5
3140,106,852,t,667430957,110,1,4,39462,Lucas Biglia,{},3,A,632,Argentina,28525,Ezequiel Garay,26.2,58.5,,1,42.2,64.5
3141,106,,t,,110,1,4,28525,Ezequiel Garay,{},4,A,632,Argentina,,,25.2,57.3,,101,26.2,58.5
3142,106,,t,,110,1,4,28525,Ezequiel Garay,{},4,A,632,Argentina,,,,,,100,26.2,58.5
3143,106,853,t,1642260660,110,1,4,28525,Ezequiel Garay,{},5,A,632,Argentina,15312,Martín Demichelis,28.0,30.1,,1,25.2,57.3
3144,106,,t,,110,1,4,15312,Martín Demichelis,{},7,A,632,Argentina,,,,,,100,28.0,30.1
3145,106,854,t,1016109515,110,1,4,15312,Martín Demichelis,{},8,A,632,Argentina,19975,Fernando Gago,37.8,28.2,,1,28.0,30.1
3146,106,855,f,522473214,110,1,4,19975,Fernando Gago,{},11,A,632,Argentina,,,,,,4,39.9,30.4
3147,106,1137,f,238382496,110,0,4,44989,Toni Kroos,{},11,H,357,Germany,,,,,,4,60.1,69.6
3148,106,856,f,876226425,110,1,4,32644,Javier Mascherano,{},17,A,632,Argentina,28525,Ezequiel Garay,30.5,66.3,,1,39.9,30.9
3149,106,,f,,110,1,4,28525,Ezequiel Garay,{},19,A,632,Argentina,,,34.1,70.6,,101,30.5,66.3
3150,106,,f,,110,1,4,28525,Ezequiel Garay,{},19,A,632,Argentina,,,,,,100,30.5,66.3
3151,106,857,t,759767466,110,1,4,28525,Ezequiel Garay,{},20,A,632,Argentina,58893,Marcos Rojo,56.9,96.0,,1,34.1,70.6
3152,106,,t,,110,1,4,58893,Marcos Rojo,{},23,A,632,Argentina,,,,,,100,56.9,96.0
3153,106,,t,,110,1,4,58893,Marcos Rojo,{},23,A,632,Argentina,,,57.2,96.2,,101,56.9,96.0
3154,106,858,t,1833268688,110,1,4,58893,Marcos Rojo,{},24,A,632,Argentina,39462,Lucas Biglia,62.8,96.0,,1,57.2,96.2
3155,106,,t,,110,1,4,39462,Lucas Biglia,{},26,A,632,Argentina,,,61.1,96.0,,101,62.8,96.0
3156,106,,t,,110,1,4,39462,Lucas Biglia,{},26,A,632,Argentina,,,,,,100,62.8,96.0
3157,106,859,t,881849450,110,1,4,39462,Lucas Biglia,{},27,A,632,Argentina,28525,Ezequiel Garay,27.4,95.3,,1,61.1,96.0
3158,106,,t,,110,1,4,28525,Ezequiel Garay,{},29,A,632,Argentina,,,,,,100,27.4,95.3
3159,106,,t,,110,1,4,28525,Ezequiel Garay,{},29,A,632,Argentina,,,27.3,93.8,,101,27.4,95.3
3160,106,860,t,166534611,110,1,4,28525,Ezequiel Garay,{},30,A,632,Argentina,42899,Sergio Romero,14.1,43.0,,1,27.3,93.8
3161,106,,t,,110,1,4,42899,Sergio Romero,{},33,A,632,Argentina,,,,,,100,14.1,43.0
3162,106,861,t,729251323,110,1,4,42899,Sergio Romero,{},34,A,632,Argentina,15312,Martín Demichelis,28.4,15.9,,1,14.1,43.0
3163,106,,t,,110,1,4,15312,Martín Demichelis,{},38,A,632,Argentina,,,,,,100,28.4,15.9
3164,106,,t,,110,1,4,15312,Martín Demichelis,{},38,A,632,Argentina,,,29.1,14.6,,101,28.4,15.9
3165,106,862,t,2072661907,110,1,4,15312,Martín Demichelis,{},39,A,632,Argentina,32644,Javier Mascherano,35.6,33.9,,1,29.1,14.6
3166,106,,t,,110,1,4,32644,Javier Mascherano,{},40,A,632,Argentina,,,,,,100,35.6,33.9
3167,106,863,t,1701193741,110,1,4,32644,Javier Mascherano,{},41,A,632,Argentina,42899,Sergio Romero,10.9,54.6,,1,35.6,33.9
3168,106,864,t,1599588192,110,0,4,42899,Sergio Romero,{},46,A,632,Argentina,,,75.7,64.9,,1,11.0,54.6
3169,106,1138,f,1069784774,110,1,4,40691,Jerome Boateng,{},52,H,357,Germany,20388,Manuel Neuer,,,,12,27.8,38.3
3170,106,1139,f,1162637304,110,1,4,20388,Manuel Neuer,{},54,H,357,Germany,,,,,,52,15.4,46.9
3171,106,1140,f,1154867490,110,1,4,20388,Manuel Neuer,{},54,H,357,Germany,15207,Philipp Lahm,39.7,10.6,,1,15.4,46.9
3172,106,,f,,110,1,4,15207,Philipp Lahm,{},58,H,357,Germany,,,,,,100,39.7,10.6
3173,106,,f,,110,1,4,15207,Philipp Lahm,{},58,H,357,Germany,,,42.9,15.9,,101,39.7,10.6
3174,106,1141,t,1156129190,110,1,4,15207,Philipp Lahm,{},59,H,357,Germany,40691,Jerome Boateng,30.1,36.0,,1,42.9,15.9
3175,107,,t,,111,1,4,40691,Jerome Boateng,{},0,H,357,Germany,,,,,,100,30.1,36.0
3176,107,,t,,111,1,4,40691,Jerome Boateng,{},0,H,357,Germany,,,30.1,36.9,,101,30.1,36.0
3177,107,1142,t,1791623560,111,1,4,40691,Jerome Boateng,{},1,H,357,Germany,44989,Toni Kroos,43.8,63.0,,1,30.1,36.9
3178,107,,t,,111,1,4,44989,Toni Kroos,{},3,H,357,Germany,,,,,,100,43.8,63.0
3179,107,,t,,111,1,4,44989,Toni Kroos,{},3,H,357,Germany,,,46.6,68.2,,101,43.8,63.0
3180,107,1143,t,954342956,111,1,4,44989,Toni Kroos,{},4,H,357,Germany,69600,Mario Götze,56.9,83.2,,1,46.6,68.2
3181,107,,t,,111,1,4,69600,Mario Götze,{},7,H,357,Germany,,,58.7,81.5,,101,56.9,83.2
3182,107,,t,,111,1,4,69600,Mario Götze,{},7,H,357,Germany,,,,,,100,56.9,83.2
3183,107,1144,t,1831207993,111,1,4,69600,Mario Götze,{},8,H,357,Germany,66842,André Schürrle,67.6,97.2,,1,58.7,81.5
3184,107,,t,,111,1,4,66842,André Schürrle,{},9,H,357,Germany,,,,,,100,67.6,97.2
3185,107,1145,t,150117206,111,1,4,66842,André Schürrle,{},10,H,357,Germany,44989,Toni Kroos,57.7,92.9,,1,67.6,97.2
3186,107,,t,,111,1,4,44989,Toni Kroos,{},11,H,357,Germany,,,,,,100,57.7,92.9
3187,107,,t,,111,1,4,44989,Toni Kroos,{},11,H,357,Germany,,,57.6,92.3,,101,57.7,92.9
3188,107,1146,t,1141034123,111,1,4,44989,Toni Kroos,{},12,H,357,Germany,41316,Benedikt Höwedes,45.5,98.0,,1,57.6,92.3
3189,107,,t,,111,1,4,41316,Benedikt Höwedes,{},14,H,357,Germany,,,,,,100,45.5,98.0
3190,107,1147,t,2076962412,111,1,4,41316,Benedikt Höwedes,{},15,H,357,Germany,66842,André Schürrle,59.9,97.4,,1,45.5,98.0
3191,107,,t,,111,1,4,66842,André Schürrle,{},15,H,357,Germany,,,,,,100,59.9,97.4
3192,107,1148,t,1103567308,111,1,4,66842,André Schürrle,{},16,H,357,Germany,44989,Toni Kroos,55.0,90.3,,1,59.9,97.4
3193,107,,t,,111,1,4,44989,Toni Kroos,{},16,H,357,Germany,,,,,,100,55.0,90.3
3194,107,1149,t,1321630830,111,1,4,44989,Toni Kroos,{},17,H,357,Germany,41316,Benedikt Höwedes,43.2,96.3,,1,55.0,90.3
3195,107,,t,,111,1,4,41316,Benedikt Höwedes,{},17,H,357,Germany,,,,,,100,43.2,96.3
3196,107,1150,t,1674687590,111,1,4,41316,Benedikt Höwedes,{},18,H,357,Germany,38392,Mats Hummels,35.7,69.7,,1,43.2,96.3
3197,107,,t,,111,1,4,38392,Mats Hummels,{},19,H,357,Germany,,,,,,100,35.7,69.7
3198,107,,t,,111,1,4,38392,Mats Hummels,{},19,H,357,Germany,,,34.3,59.1,,101,35.7,69.7
3199,107,1151,t,1436793765,111,1,4,38392,Mats Hummels,{},20,H,357,Germany,40691,Jerome Boateng,37.6,31.8,,1,34.3,59.1
3200,107,,t,,111,1,4,40691,Jerome Boateng,{},23,H,357,Germany,,,,,,100,37.6,31.8
3201,107,,t,,111,1,4,40691,Jerome Boateng,{},23,H,357,Germany,,,41.2,30.6,,101,37.6,31.8
3202,107,1152,t,1519838038,111,1,4,40691,Jerome Boateng,{},24,H,357,Germany,37605,Mesut Özil,55.6,32.5,,1,41.2,30.6
3203,107,,t,,111,1,4,37605,Mesut Özil,{},24,H,357,Germany,,,,,,100,55.6,32.5
3204,107,1153,t,258296916,111,1,4,37605,Mesut Özil,{},25,H,357,Germany,40691,Jerome Boateng,43.4,16.5,,1,55.6,32.5
3205,107,,t,,111,1,4,40691,Jerome Boateng,{},27,H,357,Germany,,,42.8,14.7,,101,43.4,16.5
3206,107,,t,,111,1,4,40691,Jerome Boateng,{},27,H,357,Germany,,,,,,100,43.4,16.5
3207,107,1154,t,1143877074,111,1,4,40691,Jerome Boateng,{},28,H,357,Germany,55634,Thomas Müller,66.3,22.8,,1,42.8,14.7
3208,107,1155,f,2064076879,111,0,4,55634,Thomas Müller,{},30,H,357,Germany,,,,,,61,66.3,22.8
3209,107,1156,t,1941131041,111,1,4,55634,Thomas Müller,{},32,H,357,Germany,,,66.4,33.0,,1,66.0,22.1
3210,107,865,f,1301366916,111,0,4,32644,Javier Mascherano,{},35,A,632,Argentina,,,,,,4,31.9,68.6
3211,107,1157,f,518561982,111,1,4,15208,Bastian Schweinsteiger,{},35,H,357,Germany,44989,Toni Kroos,,,,4,68.1,31.4
3212,108,1158,f,366483489,112,0,4,44989,Toni Kroos,{},10,H,357,Germany,,,84.5,54.5,,1,68.6,32.2
3213,108,866,f,1240301585,112,1,4,20153,Rodrigo Palacio,{},11,A,632,Argentina,,,,,,12,15.5,51.8
3214,108,1159,t,121009845,112,1,4,66842,André Schürrle,{},14,H,357,Germany,,,73.5,37.0,,1,65.3,43.4
3215,108,867,f,1599859931,112,0,4,39462,Lucas Biglia,{},16,A,632,Argentina,,,,,,44,25.5,65.6
3216,108,1160,f,1404051545,112,1,4,69600,Mario Götze,{},16,H,357,Germany,,,,,,44,74.5,34.4
3217,108,868,f,1413548659,112,1,4,58893,Marcos Rojo,{},17,A,632,Argentina,,,,,,12,20.9,64.6
3218,108,1161,t,1790117922,112,0,4,69600,Mario Götze,{},17,H,357,Germany,,,79.6,44.9,,1,73.5,37.0
3219,108,869,f,283101348,112,0,4,20153,Rodrigo Palacio,{},19,A,632,Argentina,,,,,,44,40.3,36.8
3220,108,1162,f,807563797,112,1,4,40691,Jerome Boateng,{},19,H,357,Germany,,,,,,44,59.7,63.2
3221,108,1163,t,76711453,112,0,4,40691,Jerome Boateng,{},19,H,357,Germany,,,67.6,92.3,,1,57.4,64.2
